Id,SalePrice
2386,137455.78
2387,135238.72
2388,110646.586
2389,125075.01
2390,144973.7
2391,137935.36
2392,113566.47
2393,167254.95
2394,140785.47
2395,221077.39
2396,140783.66
2397,213737.56
2398,130870.375
2399,49826.938
2400,53534.7
2401,117250.79
2402,141002.89
2403,136883.06
2404,145684.0
2405,157868.23
2406,139811.72
2407,134873.27
2408,141833.77
2409,125904.91
2410,162278.23
2411,120822.93
2412,154202.83
2413,138863.89
2414,142618.33
2415,130124.0
2416,132330.2
2417,126825.45
2418,123556.516
2419,126942.08
2420,119606.195
2421,145437.97
2422,118818.28
2423,121072.32
2424,163159.06
2425,236887.14
2426,128017.555
2427,130270.266
2428,170684.55
2429,117784.26
2430,130251.51
2431,113444.83
2432,141937.75
2433,149233.77
2434,140276.69
2435,149227.05
2436,111415.305
2437,112856.74
2438,122577.46
2439,110724.24
2440,121297.625
2441,104331.67
2442,90384.945
2443,116209.695
2444,126917.39
2445,81141.17
2446,119942.78
2447,179973.33
2448,138089.52
2449,105341.88
2450,152018.53
2451,124638.664
2452,217792.8
2453,103578.69
2454,127108.76
2455,111545.58
2456,137187.88
2457,124662.57
2458,114304.414
2459,103778.36
2460,142201.72
2461,117032.88
2462,137578.97
2463,125130.0
2464,170223.89
2465,135520.19
2466,112047.445
2467,147073.06
2468,80908.51
2469,73185.734
2470,175056.5
2471,206594.03
2472,168074.17
2473,115781.5
2474,81938.266
2475,218812.5
2476,109459.0
2477,131658.83
2478,163750.27
2479,107322.03
2480,139175.94
2481,119742.445
2482,128630.234
2483,113438.414
2484,118235.59
2485,128883.35
2486,160296.45
2487,174177.19
2488,157405.69
2489,141759.16
2490,151877.92
2491,88232.016
2492,177746.36
2493,141584.45
2494,154024.4
2495,90489.336
2496,220081.42
2497,153676.39
2498,111313.21
2499,98398.61
2500,128246.12
2501,140984.42
2502,151699.27
2503,77205.766
2504,178670.92
2505,230110.6
2506,251723.62
2507,296023.8
2508,246128.53
2509,214532.11
2510,227158.77
2511,181824.34
2512,215057.98
2513,212899.88
2514,222805.45
2515,151520.2
2516,159527.6
2517,140532.27
2518,147353.14
2519,229930.84
2520,207186.19
2521,190310.08
2522,222573.84
2523,126560.41
2524,139002.69
2525,146316.28
2526,136840.48
2527,116025.05
2528,128324.57
2529,130163.51
2530,120780.3
2531,248786.6
2532,227740.61
2533,198030.97
2534,222129.27
2535,325182.97
2536,226035.81
2537,226987.4
2538,185351.58
2539,192473.47
2540,171522.52
2541,182774.78
2542,157874.4
2543,128320.57
2544,127951.375
2545,131421.03
2546,136064.55
2547,139329.58
2548,149918.31
2549,158123.5
2550,272325.6
2551,144215.19
2552,127155.516
2553,75787.82
2554,108218.64
2555,120822.58
2556,105813.35
2557,106615.86
2558,149588.62
2559,141745.02
2560,145462.34
2561,141237.31
2562,142111.25
2563,153698.3
2564,188670.78
2565,137503.98
2566,163512.02
2567,127243.16
2568,200095.72
2569,207222.31
2570,126483.73
2571,169901.05
2572,160347.27
2573,221830.75
2574,246346.0
2575,130806.49
2576,129976.82
2577,162714.33
2578,86098.64
2579,76027.734
2580,125692.01
2581,122410.04
2582,119985.36
2583,287226.78
2584,158710.02
2585,185231.78
2586,190491.27
2587,196267.94
2588,148442.05
2589,147832.08
2590,217179.94
2591,214167.47
2592,220237.08
2593,252605.38
2594,179531.08
2595,208829.05
2596,312849.97
2597,184520.61
2598,278788.62
2599,299571.44
2600,178020.2
2601,142520.28
2602,81110.87
2603,93255.03
2604,83749.49
2605,78635.36
2606,145520.5
2607,183518.86
2608,186898.84
2609,165550.77
2610,115512.02
2611,123854.875
2612,152204.23
2613,133914.69
2614,125933.67
2615,151100.5
2616,144341.69
2617,180242.34
2618,187171.55
2619,184512.47
2620,189025.52
2621,181579.23
2622,187255.69
2623,251709.12
2624,291027.88
2625,308847.03
2626,170268.67
2627,174399.75
2628,439721.72
2629,559569.8
2630,382498.28
2631,464633.7
2632,436633.1
2633,315447.25
2634,381136.28
2635,154146.72
2636,181047.62
2637,179812.1
2638,257698.73
2639,179963.6
2640,153479.39
2641,104457.6
2642,200287.25
2643,108532.79
2644,128907.04
2645,102674.375
2646,94263.484
2647,100975.59
2648,139558.19
2649,141665.84
2650,137802.83
2651,150516.4
2652,440625.88
2653,247351.02
2654,243380.0
2655,352267.44
2656,326607.22
2657,337636.12
2658,295232.2
2659,307278.38
2660,343246.44
2661,330759.9
2662,321846.4
2663,275034.06
2664,279414.12
2665,342004.53
2666,295778.47
2667,168559.81
2668,181614.47
2669,174127.4
2670,283780.0
2671,186491.25
2672,190084.58
2673,205992.14
2674,200390.06
2675,172042.72
2676,187036.47
2677,196910.94
2678,265622.62
2679,266109.62
2680,268564.06
2681,421884.66
2682,328872.66
2683,577681.2
2684,307770.97
2685,351953.1
2686,253455.23
2687,335335.53
2688,219693.22
2689,218527.78
2690,469313.75
2691,189071.6
2692,135954.75
2693,193071.8
2694,131961.0
2695,192013.25
2696,185744.25
2697,181200.88
2698,202209.19
2699,176384.9
2700,159506.48
2701,140484.28
2702,115497.125
2703,123045.35
2704,143649.45
2705,121582.63
2706,117638.73
2707,127045.75
2708,138401.22
2709,106976.3
2710,124885.47
2711,284479.06
2712,370632.47
2713,169751.42
2714,151711.39
2715,172778.03
2716,156931.42
2717,184115.27
2718,234478.02
2719,156678.55
2720,168517.53
2721,137096.08
2722,157676.0
2723,147205.06
2724,131266.2
2725,135817.95
2726,147388.86
2727,164052.95
2728,169252.44
2729,153345.16
2730,149821.69
2731,125010.3
2732,127449.37
2733,164860.23
2734,138069.28
2735,134167.25
2736,142073.2
2737,122670.484
2738,133550.55
2739,157019.06
2740,142135.84
2741,148024.66
2742,151114.67
2743,151259.34
2744,155632.48
2745,136258.6
2746,140963.8
2747,156161.02
2748,126467.19
2749,129881.34
2750,136227.11
2751,137037.89
2752,211522.03
2753,154901.1
2754,208458.53
2755,131049.21
2756,102985.445
2757,70091.586
2758,79502.27
2759,161252.88
2760,133347.9
2761,144213.05
2762,145569.11
2763,180885.45
2764,160201.1
2765,265852.2
2766,141136.78
2767,90397.95
2768,125290.05
2769,125259.21
2770,142939.95
2771,113141.54
2772,118554.47
2773,150821.08
2774,139097.92
2775,120174.734
2776,147309.89
2777,147753.62
2778,106739.42
2779,124395.04
2780,103805.88
2781,98071.39
2782,97067.305
2783,102479.35
2784,128640.805
2785,134875.55
2786,80061.79
2787,118030.32
2788,78257.88
2789,182938.28
2790,85011.6
2791,117493.48
2792,45609.074
2793,180132.6
2794,95580.92
2795,119782.38
2796,100888.0
2797,200942.7
2798,120037.01
2799,124360.6
2800,67834.414
2801,111280.6
2802,134692.7
2803,148685.17
2804,143642.47
2805,99873.45
2806,83226.46
2807,149549.0
2808,146478.16
2809,134062.53
2810,132551.8
2811,154982.06
2812,150384.48
2813,151022.77
2814,160696.25
2815,93752.38
2816,236053.78
2817,144549.72
2818,132416.75
2819,179536.3
2820,135203.92
2821,102406.84
2822,206553.86
2823,276821.75
2824,172420.3
2825,159787.58
2826,131040.24
2827,141968.52
2828,220306.78
2829,188012.28
2830,231727.94
2831,180076.14
2832,231615.69
2833,298949.12
2834,215168.1
2835,216061.58
2836,186924.95
2837,162566.42
2838,144405.8
2839,179311.44
2840,200344.73
2841,209831.66
2842,223438.56
2843,148149.34
2844,157863.89
2845,121213.29
2846,211258.38
2847,206021.1
2848,225496.4
2849,207880.48
2850,281244.16
2851,233432.34
2852,224453.12
2853,238847.34
2854,140181.8
2855,202222.27
2856,203499.86
2857,186807.14
2858,206959.92
2859,133794.28
2860,124747.54
2861,123996.53
2862,192228.5
2863,119624.836
2864,243233.33
2865,144575.02
2866,135478.23
2867,96972.16
2868,106174.96
2869,111668.664
2870,132675.55
2871,91178.055
2872,56436.895
2873,94156.97
2874,138328.81
2875,105393.164
2876,156932.55
2877,137622.38
2878,172272.44
2879,137815.7
2880,97522.92
2881,161226.4
2882,173186.33
2883,193975.67
2884,186106.36
2885,207438.25
2886,211058.33
2887,98666.414
2888,130869.29
2889,55659.754
2890,85286.65
2891,128054.3
2892,36838.953
2893,80040.01
2894,39499.395
2895,331642.12
2896,294883.0
2897,209271.94
2898,149410.64
2899,224374.36
2900,161944.25
2901,211228.12
2902,187225.52
2903,359788.03
2904,352883.2
2905,97799.234
2906,206430.95
2907,114488.625
2908,134403.7
2909,149026.55
2910,79183.4
2911,79790.29
2912,144654.7
2913,83375.44
2914,70348.85
2915,80385.88
2916,81612.74
2917,169433.02
2918,115431.35
2919,229834.12
