Id,SalePrice
2883,189879.77
2884,199903.39
2885,204299.16
2886,213176.16
2887,98194.305
2888,124811.7
2889,52599.727
2890,85714.695
2891,133422.66
2892,43022.293
2893,87452.14
2894,53342.95
2895,345925.03
2896,284819.4
2897,208226.39
2898,146324.48
2899,217018.56
2900,156963.81
2901,216923.9
2902,190086.05
2903,359362.38
2904,347287.03
2905,96435.91
2906,205977.86
2907,111510.89
2908,134910.2
2909,139505.62
2910,80425.55
2911,82024.65
2912,142612.39
2913,83181.09
2914,79669.41
2915,85440.625
2916,81546.15
2917,174317.42
2918,115245.67
2919,221144.2
